rainfall,temperature,humidity,wind_speed,pressure,moisture_index,instability_index,pressure_drop,rain_intensity,risk_label
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.5,32.125,62.0,2.535,1007.0,31.0,1991.75,6.0,1.2675,0
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
11.0,33.04,60.0,1.72,1007.0,660.0,1982.3999999999999,6.0,18.919999999999998,1
3.5,33.04,60.0,1.72,1007.0,210.0,1982.3999999999999,6.0,6.02,1
0.4,33.04,60.0,1.72,1007.0,24.0,1982.3999999999999,6.0,0.6880000000000001,0
0.4,33.04,60.0,1.72,1007.0,24.0,1982.3999999999999,6.0,0.6880000000000001,0
5.5,33.04,60.0,1.72,1007.0,330.0,1982.3999999999999,6.0,9.459999999999999,1
2.1,33.04,60.0,1.72,1007.0,126.0,1982.3999999999999,6.0,3.612,1
1.4,33.04,60.0,1.72,1007.0,84.0,1982.3999999999999,6.0,2.408,0
0.4,33.04,60.0,1.72,1007.0,24.0,1982.3999999999999,6.0,0.6880000000000001,0
2.6,33.04,60.0,1.72,1007.0,156.0,1982.3999999999999,6.0,4.472,1
6.0,33.04,60.0,1.72,1007.0,360.0,1982.3999999999999,6.0,10.32,1
0.0,33.04,60.0,1.72,1007.0,0.0,1982.3999999999999,6.0,0.0,0
1.8,33.04,60.0,1.72,1007.0,108.0,1982.3999999999999,6.0,3.096,0
2.4,33.04,60.0,1.72,1007.0,144.0,1982.3999999999999,6.0,4.128,1
1.1,33.04,60.0,1.72,1007.0,66.0,1982.3999999999999,6.0,1.8920000000000001,0
1.2,33.04,60.0,1.72,1007.0,72.0,1982.3999999999999,6.0,2.064,0
4.6,33.04,60.0,1.72,1007.0,276.0,1982.3999999999999,6.0,7.911999999999999,1
2.4,33.04,60.0,1.72,1007.0,144.0,1982.3999999999999,6.0,4.128,1
4.2,33.04,60.0,1.72,1007.0,252.0,1982.3999999999999,6.0,7.224,1
3.3,33.04,60.0,1.72,1007.0,198.0,1982.3999999999999,6.0,5.675999999999999,1
10.1,33.04,60.0,1.72,1007.0,606.0,1982.3999999999999,6.0,17.372,1
0.0,33.04,60.0,1.72,1007.0,0.0,1982.3999999999999,6.0,0.0,0
6.7,33.04,60.0,1.72,1007.0,402.0,1982.3999999999999,6.0,11.524000000000001,1
0.7,33.04,60.0,1.72,1007.0,42.0,1982.3999999999999,6.0,1.204,0
0.4,33.04,60.0,1.72,1007.0,24.0,1982.3999999999999,6.0,0.6880000000000001,0
9.6,33.04,60.0,1.72,1007.0,576.0,1982.3999999999999,6.0,16.512,1
20.0,33.04,60.0,1.72,1007.0,1200.0,1982.3999999999999,6.0,34.4,2
1.2,33.04,60.0,1.72,1007.0,72.0,1982.3999999999999,6.0,2.064,0
20.4,33.04,60.0,1.72,1007.0,1224.0,1982.3999999999999,6.0,35.087999999999994,2
0.6,33.04,60.0,1.72,1007.0,36.0,1982.3999999999999,6.0,1.032,0
0.0,33.04,60.0,1.72,1007.0,0.0,1982.3999999999999,6.0,0.0,0
5.0,33.04,60.0,1.72,1007.0,300.0,1982.3999999999999,6.0,8.6,1
0.0,33.04,60.0,1.72,1007.0,0.0,1982.3999999999999,6.0,0.0,0
16.4,33.04,60.0,1.72,1007.0,983.9999999999999,1982.3999999999999,6.0,28.208,1
1.8,32.58,62.0,2.5,1007.0,111.60000000000001,2019.9599999999998,6.0,4.5,0
6.3,32.58,62.0,2.5,1007.0,390.59999999999997,2019.9599999999998,6.0,15.75,1
0.0,32.58,62.0,2.5,1007.0,0.0,2019.9599999999998,6.0,0.0,0
0.0,32.58,62.0,2.5,1007.0,0.0,2019.9599999999998,6.0,0.0,0
8.6,32.58,62.0,2.5,1007.0,533.1999999999999,2019.9599999999998,6.0,21.5,1
2.4,32.58,62.0,2.5,1007.0,148.79999999999998,2019.9599999999998,6.0,6.0,1
4.1,32.58,62.0,2.5,1007.0,254.2,2019.9599999999998,6.0,10.25,1
0.1,32.58,62.0,2.5,1007.0,6.2,2019.9599999999998,6.0,0.25,0
4.1,32.58,62.0,2.5,1007.0,254.2,2019.9599999999998,6.0,10.25,1
0.0,32.58,62.0,2.5,1007.0,0.0,2019.9599999999998,6.0,0.0,0
0.0,32.58,62.0,2.5,1007.0,0.0,2019.9599999999998,6.0,0.0,0
0.8,32.58,62.0,2.5,1007.0,49.6,2019.9599999999998,6.0,2.0,0
0.7,32.58,62.0,2.5,1007.0,43.4,2019.9599999999998,6.0,1.75,0
0.0,32.58,62.0,2.5,1007.0,0.0,2019.9599999999998,6.0,0.0,0
0.0,32.58,62.0,2.5,1007.0,0.0,2019.9599999999998,6.0,0.0,0
0.0,32.58,62.0,2.5,1007.0,0.0,2019.9599999999998,6.0,0.0,0
3.5,32.58,62.0,2.5,1007.0,217.0,2019.9599999999998,6.0,8.75,1
0.0,32.58,62.0,2.5,1007.0,0.0,2019.9599999999998,6.0,0.0,0
12.7,32.58,62.0,2.5,1007.0,787.4,2019.9599999999998,6.0,31.75,1
15.0,32.58,62.0,2.5,1007.0,930.0,2019.9599999999998,6.0,37.5,1
0.8,32.58,62.0,2.5,1007.0,49.6,2019.9599999999998,6.0,2.0,0
4.4,32.58,62.0,2.5,1007.0,272.8,2019.9599999999998,6.0,11.0,1
0.0,32.58,62.0,2.5,1007.0,0.0,2019.9599999999998,6.0,0.0,0
22.5,32.58,62.0,2.5,1007.0,1395.0,2019.9599999999998,6.0,56.25,2
7.0,32.58,62.0,2.5,1007.0,434.0,2019.9599999999998,6.0,17.5,1
38.9,32.58,62.0,2.5,1007.0,2411.7999999999997,2019.9599999999998,6.0,97.25,2
1.7,32.58,62.0,2.5,1007.0,105.39999999999999,2019.9599999999998,6.0,4.25,0
4.9,32.58,62.0,2.5,1007.0,303.8,2019.9599999999998,6.0,12.25,1
0.0,32.58,62.0,2.5,1007.0,0.0,2019.9599999999998,6.0,0.0,0
4.1,32.58,62.0,2.5,1007.0,254.2,2019.9599999999998,6.0,10.25,1
12.5,32.58,62.0,2.5,1007.0,775.0,2019.9599999999998,6.0,31.25,1
1.5,32.58,62.0,2.5,1007.0,93.0,2019.9599999999998,6.0,3.75,0
15.4,32.58,62.0,2.5,1007.0,954.8000000000001,2019.9599999999998,6.0,38.5,1
3.3,35.28,51.0,1.56,1006.0,168.29999999999998,1799.28,7.0,5.148,1
0.1,35.28,51.0,1.56,1006.0,5.1000000000000005,1799.28,7.0,0.15600000000000003,0
0.0,35.28,51.0,1.56,1006.0,0.0,1799.28,7.0,0.0,0
0.0,35.28,51.0,1.56,1006.0,0.0,1799.28,7.0,0.0,0
0.1,35.28,51.0,1.56,1006.0,5.1000000000000005,1799.28,7.0,0.15600000000000003,0
0.0,35.28,51.0,1.56,1006.0,0.0,1799.28,7.0,0.0,0
0.1,35.28,51.0,1.56,1006.0,5.1000000000000005,1799.28,7.0,0.15600000000000003,0
5.0,35.28,51.0,1.56,1006.0,255.0,1799.28,7.0,7.800000000000001,1
0.0,35.28,51.0,1.56,1006.0,0.0,1799.28,7.0,0.0,0
0.0,35.28,51.0,1.56,1006.0,0.0,1799.28,7.0,0.0,0
0.5,35.28,51.0,1.56,1006.0,25.5,1799.28,7.0,0.78,0
0.0,35.28,51.0,1.56,1006.0,0.0,1799.28,7.0,0.0,0
0.0,35.28,51.0,1.56,1006.0,0.0,1799.28,7.0,0.0,0
0.0,35.28,51.0,1.56,1006.0,0.0,1799.28,7.0,0.0,0
1.3,35.28,51.0,1.56,1006.0,66.3,1799.28,7.0,2.028,0
0.5,35.28,51.0,1.56,1006.0,25.5,1799.28,7.0,0.78,0
2.6,35.28,51.0,1.56,1006.0,132.6,1799.28,7.0,4.056,1
0.0,35.28,51.0,1.56,1006.0,0.0,1799.28,7.0,0.0,0
0.0,35.28,51.0,1.56,1006.0,0.0,1799.28,7.0,0.0,0
8.2,35.28,51.0,1.56,1006.0,418.2,1799.28,7.0,12.792,1
0.0,35.28,51.0,1.56,1006.0,0.0,1799.28,7.0,0.0,0
0.0,35.28,51.0,1.56,1006.0,0.0,1799.28,7.0,0.0,0
0.5,35.28,51.0,1.56,1006.0,25.5,1799.28,7.0,0.78,0
3.9,35.28,51.0,1.56,1006.0,198.9,1799.28,7.0,6.084,1
8.2,35.28,51.0,1.56,1006.0,418.2,1799.28,7.0,12.792,1
13.7,35.28,51.0,1.56,1006.0,698.6999999999999,1799.28,7.0,21.372,1
3.3,35.28,51.0,1.56,1006.0,168.29999999999998,1799.28,7.0,5.148,1
4.0,35.28,51.0,1.56,1006.0,204.0,1799.28,7.0,6.24,1
17.3,35.28,51.0,1.56,1006.0,882.3000000000001,1799.28,7.0,26.988000000000003,1
8.3,35.28,51.0,1.56,1006.0,423.3,1799.28,7.0,12.948000000000002,1
2.5,35.28,51.0,1.56,1006.0,127.5,1799.28,7.0,3.9000000000000004,1
1.5,35.28,51.0,1.56,1006.0,76.5,1799.28,7.0,2.34,0
3.1,35.28,51.0,1.56,1006.0,158.1,1799.28,7.0,4.836,1
2.7,33.1,61.0,2.46,1007.0,164.70000000000002,2019.1000000000001,6.0,6.642,1
0.3,33.1,61.0,2.46,1007.0,18.3,2019.1000000000001,6.0,0.738,0
0.6,33.1,61.0,2.46,1007.0,36.6,2019.1000000000001,6.0,1.476,0
0.1,33.1,61.0,2.46,1007.0,6.1000000000000005,2019.1000000000001,6.0,0.246,0
2.4,33.1,61.0,2.46,1007.0,146.4,2019.1000000000001,6.0,5.904,1
17.7,33.1,61.0,2.46,1007.0,1079.7,2019.1000000000001,6.0,43.541999999999994,1
0.7,33.1,61.0,2.46,1007.0,42.699999999999996,2019.1000000000001,6.0,1.722,0
1.8,33.1,61.0,2.46,1007.0,109.8,2019.1000000000001,6.0,4.428,0
1.6,33.1,61.0,2.46,1007.0,97.60000000000001,2019.1000000000001,6.0,3.936,0
0.0,33.1,61.0,2.46,1007.0,0.0,2019.1000000000001,6.0,0.0,0
0.0,33.1,61.0,2.46,1007.0,0.0,2019.1000000000001,6.0,0.0,0
0.3,33.1,61.0,2.46,1007.0,18.3,2019.1000000000001,6.0,0.738,0
0.6,33.1,61.0,2.46,1007.0,36.6,2019.1000000000001,6.0,1.476,0
0.0,33.1,61.0,2.46,1007.0,0.0,2019.1000000000001,6.0,0.0,0
0.0,33.1,61.0,2.46,1007.0,0.0,2019.1000000000001,6.0,0.0,0
0.1,33.1,61.0,2.46,1007.0,6.1000000000000005,2019.1000000000001,6.0,0.246,0
15.7,33.1,61.0,2.46,1007.0,957.6999999999999,2019.1000000000001,6.0,38.622,1
0.0,33.1,61.0,2.46,1007.0,0.0,2019.1000000000001,6.0,0.0,0
14.7,33.1,61.0,2.46,1007.0,896.6999999999999,2019.1000000000001,6.0,36.162,1
5.1,33.1,61.0,2.46,1007.0,311.09999999999997,2019.1000000000001,6.0,12.546,1
4.6,33.1,61.0,2.46,1007.0,280.59999999999997,2019.1000000000001,6.0,11.315999999999999,1
3.2,33.1,61.0,2.46,1007.0,195.20000000000002,2019.1000000000001,6.0,7.872,1
0.0,33.1,61.0,2.46,1007.0,0.0,2019.1000000000001,6.0,0.0,0
0.0,33.1,61.0,2.46,1007.0,0.0,2019.1000000000001,6.0,0.0,0
0.1,33.1,61.0,2.46,1007.0,6.1000000000000005,2019.1000000000001,6.0,0.246,0
26.7,33.1,61.0,2.46,1007.0,1628.7,2019.1000000000001,6.0,65.682,2
5.1,33.1,61.0,2.46,1007.0,311.09999999999997,2019.1000000000001,6.0,12.546,1
4.2,33.1,61.0,2.46,1007.0,256.2,2019.1000000000001,6.0,10.332,1
0.0,33.1,61.0,2.46,1007.0,0.0,2019.1000000000001,6.0,0.0,0
0.0,33.1,61.0,2.46,1007.0,0.0,2019.1000000000001,6.0,0.0,0
0.0,33.1,61.0,2.46,1007.0,0.0,2019.1000000000001,6.0,0.0,0
0.0,33.1,61.0,2.46,1007.0,0.0,2019.1000000000001,6.0,0.0,0
1.5,33.1,61.0,2.46,1007.0,91.5,2019.1000000000001,6.0,3.69,0
0.6,33.56,44.0,3.57,1008.0,26.4,1476.64,5.0,2.142,0
2.3,33.56,44.0,3.57,1008.0,101.19999999999999,1476.64,5.0,8.210999999999999,1
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.7,33.56,44.0,3.57,1008.0,30.799999999999997,1476.64,5.0,2.4989999999999997,0
5.3,33.56,44.0,3.57,1008.0,233.2,1476.64,5.0,18.921,1
1.2,33.56,44.0,3.57,1008.0,52.8,1476.64,5.0,4.284,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.2,33.56,44.0,3.57,1008.0,8.8,1476.64,5.0,0.714,0
0.3,33.56,44.0,3.57,1008.0,13.2,1476.64,5.0,1.071,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.8,33.56,44.0,3.57,1008.0,35.2,1476.64,5.0,2.856,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.4,33.56,44.0,3.57,1008.0,17.6,1476.64,5.0,1.428,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
4.2,33.56,44.0,3.57,1008.0,184.8,1476.64,5.0,14.994,1
3.2,33.56,44.0,3.57,1008.0,140.8,1476.64,5.0,11.424,1
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.0,33.56,44.0,3.57,1008.0,0.0,1476.64,5.0,0.0,0
0.3,33.56,44.0,3.57,1008.0,13.2,1476.64,5.0,1.071,0
13.9,33.56,44.0,3.57,1008.0,611.6,1476.64,5.0,49.623,1
6.8,27.14,66.0,2.4,1011.0,448.8,1791.24,2.0,16.32,1
0.4,27.14,66.0,2.4,1011.0,26.400000000000002,1791.24,2.0,0.96,0
0.7,27.14,66.0,2.4,1011.0,46.199999999999996,1791.24,2.0,1.68,0
0.0,27.14,66.0,2.4,1011.0,0.0,1791.24,2.0,0.0,0
0.4,27.14,66.0,2.4,1011.0,26.400000000000002,1791.24,2.0,0.96,0
2.5,27.14,66.0,2.4,1011.0,165.0,1791.24,2.0,6.0,1
1.2,27.14,66.0,2.4,1011.0,79.2,1791.24,2.0,2.88,0
0.3,27.14,66.0,2.4,1011.0,19.8,1791.24,2.0,0.72,0
0.1,27.14,66.0,2.4,1011.0,6.6000000000000005,1791.24,2.0,0.24,0
0.0,27.14,66.0,2.4,1011.0,0.0,1791.24,2.0,0.0,0
0.0,27.14,66.0,2.4,1011.0,0.0,1791.24,2.0,0.0,0
0.5,27.14,66.0,2.4,1011.0,33.0,1791.24,2.0,1.2,0
0.2,27.14,66.0,2.4,1011.0,13.200000000000001,1791.24,2.0,0.48,0
0.1,27.14,66.0,2.4,1011.0,6.6000000000000005,1791.24,2.0,0.24,0
0.0,27.14,66.0,2.4,1011.0,0.0,1791.24,2.0,0.0,0
0.1,27.14,66.0,2.4,1011.0,6.6000000000000005,1791.24,2.0,0.24,0
0.0,27.14,66.0,2.4,1011.0,0.0,1791.24,2.0,0.0,0
0.0,27.14,66.0,2.4,1011.0,0.0,1791.24,2.0,0.0,0
0.0,27.14,66.0,2.4,1011.0,0.0,1791.24,2.0,0.0,0
0.0,27.14,66.0,2.4,1011.0,0.0,1791.24,2.0,0.0,0
2.1,27.14,66.0,2.4,1011.0,138.6,1791.24,2.0,5.04,1
2.3,27.14,66.0,2.4,1011.0,151.79999999999998,1791.24,2.0,5.52,1
0.0,27.14,66.0,2.4,1011.0,0.0,1791.24,2.0,0.0,0
0.2,27.14,66.0,2.4,1011.0,13.200000000000001,1791.24,2.0,0.48,0
0.0,27.14,66.0,2.4,1011.0,0.0,1791.24,2.0,0.0,0
0.1,27.14,66.0,2.4,1011.0,6.6000000000000005,1791.24,2.0,0.24,0
0.0,27.14,66.0,2.4,1011.0,0.0,1791.24,2.0,0.0,0
0.0,27.14,66.0,2.4,1011.0,0.0,1791.24,2.0,0.0,0
0.5,27.14,66.0,2.4,1011.0,33.0,1791.24,2.0,1.2,0
1.1,27.14,66.0,2.4,1011.0,72.60000000000001,1791.24,2.0,2.64,0
6.7,27.14,66.0,2.4,1011.0,442.2,1791.24,2.0,16.08,1
2.9,27.14,66.0,2.4,1011.0,191.4,1791.24,2.0,6.96,1
29.7,27.14,66.0,2.4,1011.0,1960.2,1791.24,2.0,71.28,2
4.1,27.9,71.0,4.64,1001.0,291.09999999999997,1980.8999999999999,12.0,19.023999999999997,1
11.5,27.9,71.0,4.64,1001.0,816.5,1980.8999999999999,12.0,53.36,1
1.7,27.9,71.0,4.64,1001.0,120.7,1980.8999999999999,12.0,7.887999999999999,0
0.0,27.9,71.0,4.64,1001.0,0.0,1980.8999999999999,12.0,0.0,0
3.8,27.9,71.0,4.64,1001.0,269.8,1980.8999999999999,12.0,17.631999999999998,1
2.0,27.9,71.0,4.64,1001.0,142.0,1980.8999999999999,12.0,9.28,1
5.8,27.9,71.0,4.64,1001.0,411.8,1980.8999999999999,12.0,26.912,1
0.2,27.9,71.0,4.64,1001.0,14.200000000000001,1980.8999999999999,12.0,0.9279999999999999,0
5.1,27.9,71.0,4.64,1001.0,362.09999999999997,1980.8999999999999,12.0,23.663999999999998,1
0.5,27.9,71.0,4.64,1001.0,35.5,1980.8999999999999,12.0,2.32,0
0.0,27.9,71.0,4.64,1001.0,0.0,1980.8999999999999,12.0,0.0,0
0.0,27.9,71.0,4.64,1001.0,0.0,1980.8999999999999,12.0,0.0,0
0.6,27.9,71.0,4.64,1001.0,42.6,1980.8999999999999,12.0,2.784,0
0.0,27.9,71.0,4.64,1001.0,0.0,1980.8999999999999,12.0,0.0,0
1.8,27.9,71.0,4.64,1001.0,127.8,1980.8999999999999,12.0,8.352,0
0.0,27.9,71.0,4.64,1001.0,0.0,1980.8999999999999,12.0,0.0,0
4.0,27.9,71.0,4.64,1001.0,284.0,1980.8999999999999,12.0,18.56,1
0.0,27.9,71.0,4.64,1001.0,0.0,1980.8999999999999,12.0,0.0,0
0.0,27.9,71.0,4.64,1001.0,0.0,1980.8999999999999,12.0,0.0,0
4.5,27.9,71.0,4.64,1001.0,319.5,1980.8999999999999,12.0,20.88,1
0.0,27.9,71.0,4.64,1001.0,0.0,1980.8999999999999,12.0,0.0,0
2.9,27.9,71.0,4.64,1001.0,205.9,1980.8999999999999,12.0,13.456,1
0.0,27.9,71.0,4.64,1001.0,0.0,1980.8999999999999,12.0,0.0,0
8.9,27.9,71.0,4.64,1001.0,631.9,1980.8999999999999,12.0,41.296,1
15.5,27.9,71.0,4.64,1001.0,1100.5,1980.8999999999999,12.0,71.92,1
17.1,27.9,71.0,4.64,1001.0,1214.1000000000001,1980.8999999999999,12.0,79.344,1
0.0,27.9,71.0,4.64,1001.0,0.0,1980.8999999999999,12.0,0.0,0
5.0,27.9,71.0,4.64,1001.0,355.0,1980.8999999999999,12.0,23.2,1
0.0,27.9,71.0,4.64,1001.0,0.0,1980.8999999999999,12.0,0.0,0
0.0,27.9,71.0,4.64,1001.0,0.0,1980.8999999999999,12.0,0.0,0
0.9,27.9,71.0,4.64,1001.0,63.9,1980.8999999999999,12.0,4.176,0
0.0,27.9,71.0,4.64,1001.0,0.0,1980.8999999999999,12.0,0.0,0
1.4,27.9,71.0,4.64,1001.0,99.39999999999999,1980.8999999999999,12.0,6.4959999999999996,0
0.6,32.125,62.0,2.535,1007.0,37.199999999999996,1991.75,6.0,1.5210000000000001,0
2.1,32.125,62.0,2.535,1007.0,130.20000000000002,1991.75,6.0,5.3235,1
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
10.0,32.125,62.0,2.535,1007.0,620.0,1991.75,6.0,25.35,1
2.0,32.125,62.0,2.535,1007.0,124.0,1991.75,6.0,5.07,1
3.2,32.125,62.0,2.535,1007.0,198.4,1991.75,6.0,8.112,1
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
3.5,32.125,62.0,2.535,1007.0,217.0,1991.75,6.0,8.8725,1
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.6,32.125,62.0,2.535,1007.0,37.199999999999996,1991.75,6.0,1.5210000000000001,0
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
1.4,32.125,62.0,2.535,1007.0,86.8,1991.75,6.0,3.549,0
0.7,32.125,62.0,2.535,1007.0,43.4,1991.75,6.0,1.7745,0
0.4,32.125,62.0,2.535,1007.0,24.8,1991.75,6.0,1.014,0
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.8,32.125,62.0,2.535,1007.0,49.6,1991.75,6.0,2.028,0
9.8,32.125,62.0,2.535,1007.0,607.6,1991.75,6.0,24.843000000000004,1
8.7,32.125,62.0,2.535,1007.0,539.4,1991.75,6.0,22.0545,1
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.8,32.125,62.0,2.535,1007.0,49.6,1991.75,6.0,2.028,0
2.2,32.125,62.0,2.535,1007.0,136.4,1991.75,6.0,5.577000000000001,1
7.5,32.125,62.0,2.535,1007.0,465.0,1991.75,6.0,19.012500000000003,1
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
32.9,32.125,62.0,2.535,1007.0,2039.8,1991.75,6.0,83.4015,2
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
2.3,32.125,62.0,2.535,1007.0,142.6,1991.75,6.0,5.8305,1
2.4,32.125,62.0,2.535,1007.0,148.79999999999998,1991.75,6.0,6.0840000000000005,1
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
3.6,32.125,62.0,2.535,1007.0,223.20000000000002,1991.75,6.0,9.126000000000001,1
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.3,32.125,62.0,2.535,1007.0,18.599999999999998,1991.75,6.0,0.7605000000000001,0
3.3,32.125,62.0,2.535,1007.0,204.6,1991.75,6.0,8.3655,1
6.4,32.125,62.0,2.535,1007.0,396.8,1991.75,6.0,16.224,1
55.1,32.125,62.0,2.535,1007.0,3416.2000000000003,1991.75,6.0,139.6785,2
2.1,32.125,62.0,2.535,1007.0,130.20000000000002,1991.75,6.0,5.3235,1
0.1,32.125,62.0,2.535,1007.0,6.2,1991.75,6.0,0.2535,0
1.4,32.125,62.0,2.535,1007.0,86.8,1991.75,6.0,3.549,0
4.1,32.125,62.0,2.535,1007.0,254.2,1991.75,6.0,10.3935,1
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
3.9,32.125,62.0,2.535,1007.0,241.79999999999998,1991.75,6.0,9.8865,1
0.6,32.125,62.0,2.535,1007.0,37.199999999999996,1991.75,6.0,1.5210000000000001,0
0.1,32.125,62.0,2.535,1007.0,6.2,1991.75,6.0,0.2535,0
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
4.3,32.125,62.0,2.535,1007.0,266.59999999999997,1991.75,6.0,10.900500000000001,1
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
1.7,32.125,62.0,2.535,1007.0,105.39999999999999,1991.75,6.0,4.3095,0
0.3,32.125,62.0,2.535,1007.0,18.599999999999998,1991.75,6.0,0.7605000000000001,0
9.4,32.125,62.0,2.535,1007.0,582.8000000000001,1991.75,6.0,23.829,1
1.6,32.125,62.0,2.535,1007.0,99.2,1991.75,6.0,4.056,0
32.9,32.125,62.0,2.535,1007.0,2039.8,1991.75,6.0,83.4015,2
14.3,32.125,62.0,2.535,1007.0,886.6,1991.75,6.0,36.2505,1
0.8,32.125,62.0,2.535,1007.0,49.6,1991.75,6.0,2.028,0
5.1,32.125,62.0,2.535,1007.0,316.2,1991.75,6.0,12.9285,1
6.7,32.125,62.0,2.535,1007.0,415.40000000000003,1991.75,6.0,16.9845,1
9.2,32.125,62.0,2.535,1007.0,570.4,1991.75,6.0,23.322,1
0.0,32.125,62.0,2.535,1007.0,0.0,1991.75,6.0,0.0,0
0.4,32.125,62.0,2.535,1007.0,24.8,1991.75,6.0,1.014,0
3.2,32.125,62.0,2.535,1007.0,198.4,1991.75,6.0,8.112,1
11.4,32.125,62.0,2.535,1007.0,706.8000000000001,1991.75,6.0,28.899,1
0.4,29.76,62.0,2.57,1010.0,24.8,1845.1200000000001,3.0,1.028,0
0.0,29.76,62.0,2.57,1010.0,0.0,1845.1200000000001,3.0,0.0,0
0.0,29.76,62.0,2.57,1010.0,0.0,1845.1200000000001,3.0,0.0,0
0.0,29.76,62.0,2.57,1010.0,0.0,1845.1200000000001,3.0,0.0,0
0.7,29.76,62.0,2.57,1010.0,43.4,1845.1200000000001,3.0,1.7989999999999997,0
5.0,29.76,62.0,2.57,1010.0,310.0,1845.1200000000001,3.0,12.85,1
0.3,29.76,62.0,2.57,1010.0,18.599999999999998,1845.1200000000001,3.0,0.7709999999999999,0
0.0,29.76,62.0,2.57,1010.0,0.0,1845.1200000000001,3.0,0.0,0
0.8,29.76,62.0,2.57,1010.0,49.6,1845.1200000000001,3.0,2.056,0
0.0,29.76,62.0,2.57,1010.0,0.0,1845.1200000000001,3.0,0.0,0
0.0,29.76,62.0,2.57,1010.0,0.0,1845.1200000000001,3.0,0.0,0
0.2,29.76,62.0,2.57,1010.0,12.4,1845.1200000000001,3.0,0.514,0
0.1,29.76,62.0,2.57,1010.0,6.2,1845.1200000000001,3.0,0.257,0
0.0,29.76,62.0,2.57,1010.0,0.0,1845.1200000000001,3.0,0.0,0
0.0,29.76,62.0,2.57,1010.0,0.0,1845.1200000000001,3.0,0.0,0
0.4,29.76,62.0,2.57,1010.0,24.8,1845.1200000000001,3.0,1.028,0
4.3,29.76,62.0,2.57,1010.0,266.59999999999997,1845.1200000000001,3.0,11.050999999999998,1
0.1,29.76,62.0,2.57,1010.0,6.2,1845.1200000000001,3.0,0.257,0
0.0,29.76,62.0,2.57,1010.0,0.0,1845.1200000000001,3.0,0.0,0
